ds,y,lag_1,lag_7,lag_14,roll_mean_7,roll_mean_14,roll_std_7,growth_rate,growth_rate_smooth,acceleration,volatility,phase_encoded
2021-06-20,58419.0,60753.0,80834.0,114460.0,63139.42857142857,76616.14285714286,4202.090942113938,-3.841785590835023,-4.249047022726577,-1.0777010837927703,0.06655151124544963,1
2021-06-21,53256.0,58419.0,70421.0,100636.0,60687.28571428572,73231.85714285714,4252.749217252838,-8.837878087608486,-3.6713216619939004,-4.996092496773462,0.07007528993773773,1
2021-06-22,42640.0,53256.0,60471.0,86498.0,58140.0,70099.14285714286,8049.3513817419125,-19.9339041610335,-4.500549682296571,-11.096026073425014,0.13844535494301632,1
2021-06-23,50848.0,42640.0,62224.0,92596.0,56514.857142857145,67117.14285714286,8233.659867252729,19.249530956848027,-2.164746720093775,39.18343511788153,0.14568760492192862,1
2021-06-24,54069.0,50848.0,67208.0,94052.0,54637.857142857145,64261.21428571428,6754.454565416491,6.33456576463185,-2.404061775060044,-12.914965192216176,0.12361998252921896,1
2021-06-25,51667.0,54069.0,62480.0,91702.0,53093.142857142855,61401.57142857143,5836.090741493229,-4.442471656586955,-2.03371818308948,-10.777037421218804,0.10991967150116802,1
2021-06-26,48698.0,51667.0,60753.0,84332.0,51371.0,58856.28571428572,4903.114112488774,-5.7464145392610355,-2.459765330549306,-1.3039428826740806,0.09544331761443536,1
2021-06-27,50040.0,48698.0,58419.0,80834.0,50174.0,56656.71428571428,3792.772996118682,2.755759990143325,-1.5172588189809706,8.50217452940436,0.0755908918010699,1
2021-06-28,46148.0,50040.0,53256.0,70421.0,49158.57142857143,54922.92857142857,3781.6012418641476,-7.777777777777772,-1.365815917576583,-10.533537767921096,0.076925024608052,1
2021-06-29,37566.0,46148.0,42640.0,60471.0,48433.71428571428,53286.857142857145,5385.490714705861,-18.596688913929093,-1.174785167990239,-10.818911136151321,0.11119071917998906,1
2021-06-30,45951.0,37566.0,50848.0,62224.0,47734.142857142855,52124.5,5337.451871097161,22.32071554064845,-0.7360445131616069,40.91740445457754,0.11181388703644553,1
2021-07-01,48786.0,45951.0,54069.0,67208.0,46979.42857142857,50808.642857142855,4617.34389223242,6.169615459946454,-0.7596088424023779,-16.151100080701998,0.09828228546728256,1
2021-07-02,46617.0,48786.0,51667.0,62480.0,46258.0,49675.57142857143,4131.868060182392,-4.445947607920308,-0.7601054068785711,-10.615563067866763,0.08932030653888738,1
2021-07-03,44111.0,46617.0,48698.0,60753.0,45602.71428571428,48486.857142857145,4043.188004308512,-5.375721303387171,-0.7071492303251619,-0.9297736954668627,0.08865918199068869,1
2021-07-04,43071.0,44111.0,50040.0,58419.0,44607.142857142855,47390.57142857143,3602.456357766635,-2.3576885584094653,-1.4376418801184176,3.0180327449777056,0.08075781969456712,1
2021-07-05,39796.0,43071.0,46148.0,53256.0,43699.71428571428,46429.142857142855,3934.3576228975094,-7.603724083490048,-1.4127770666487425,-5.246035525080583,0.09002959533280779,1
2021-07-06,34703.0,39796.0,37566.0,42640.0,43290.71428571428,45862.21428571428,4743.811221460222,-12.797768619961802,-0.5843598817962727,-5.194044536471754,0.10957780951228398,1
2021-07-07,43733.0,34703.0,45951.0,50848.0,42973.857142857145,45354.0,4608.654482920942,26.020805117713163,-0.055775656501313824,38.81857373767497,0.10724071676610442,1
2021-07-08,45892.0,43733.0,48786.0,54069.0,42560.42857142857,44769.92857142857,4102.362484285279,4.936775432739582,-0.2318956603880098,-21.08402968497358,0.09638686063839476,1
2021-07-09,43393.0,45892.0,46617.0,51667.0,42099.857142857145,44178.92857142857,3735.6121510333046,-5.445393532641852,-0.37467364963394456,-10.382168965381434,0.08873007355545232,1
2021-07-10,42766.0,43393.0,44111.0,48698.0,41907.71428571428,43755.21428571428,3648.502145381378,-1.444933514622171,0.1868674630467697,4.00046001801968,0.08705831728712966,2
2021-07-11,41506.0,42766.0,43071.0,50040.0,41684.142857142855,43145.642857142855,3613.1163570544636,-2.946265725108732,0.10278501066116018,-1.5013322104865612,0.08667635779579311,2
2021-07-12,37154.0,41506.0,39796.0,46148.0,41306.71428571428,42503.21428571428,3964.1645489963507,-10.485231050932398,-0.3088588418306042,-7.538965325823666,0.09596668848770709,1
2021-07-13,32906.0,37154.0,34703.0,37566.0,41050.0,42170.357142857145,4486.81858337185,-11.433493029014375,-0.11396232883811461,-0.9482619780819768,0.10929864274614139,1
2021-07-14,38792.0,32906.0,43733.0,45951.0,40344.142857142855,41659.0,4381.812426718928,17.887315383212798,-1.2758894337667381,29.320808412227173,0.10860817725282029,1
2021-07-15,41806.0,38792.0,45892.0,48786.0,39760.42857142857,41160.42857142857,3745.5513994345083,7.769643225407297,-0.8711940348142075,-10.1176721578055,0.0942006244243939,1
2021-07-16,38949.0,41806.0,43393.0,46617.0,39125.57142857143,40612.71428571428,3386.65192864665,-6.833947280294694,-1.0695588559074707,-14.603590505701991,0.08655631722879793,1
2021-07-17,38079.0,38949.0,42766.0,44111.0,38456.0,40181.857142857145,2986.6586123557445,-2.2336902102749745,-1.1822383838578712,4.60025707001972,0.07766228807124176,1
2021-07-18,41157.0,38079.0,41506.0,43071.0,38406.142857142855,40045.142857142855,2929.62679243436,8.083195462065706,0.39339892859562003,10.316885672340682,0.07627817573755076,2
2021-07-19,38164.0,41157.0,37154.0,39796.0,38550.42857142857,39928.57142857143,2882.1670583907844,-7.272152975192558,0.85241008227274,-15.355348437258264,0.07476161494380601,2
2021-07-20,30093.0,38164.0,32906.0,34703.0,38148.57142857143,39599.28571428572,3837.955656223745,-21.148202494497436,-0.5354055556534115,-13.876049519304878,0.1006028511594072,1
2021-07-21,42015.0,30093.0,38792.0,43733.0,38609.0,39476.57142857143,4111.583839198549,39.61718672116439,2.5688617783396728,60.76538921566183,0.10649012792537034,2
2021-07-22,41383.0,42015.0,41806.0,45892.0,38548.57142857143,39154.5,4059.5450425476242,-1.5042246816613147,1.2440235059012996,-41.1214114028257,0.10530713811097908,2
2021-07-23,35342.0,41383.0,38949.0,43393.0,38033.28571428572,38579.42857142857,4225.7653632039455,-14.597781697798617,0.13490430340073928,-13.093557016137302,0.11110410735587296,2
2021-07-24,39097.0,35342.0,38079.0,42766.0,38178.71428571428,38317.357142857145,4245.0738004798895,10.62475241921792,1.9718246790425813,25.222534117016536,0.11118663090855738,2
2021-07-25,39742.0,39097.0,41157.0,41506.0,37976.57142857143,38191.357142857145,4111.195157024283,1.6497429470291758,1.0527600340373626,-8.975009472188745,0.10825324006714482,2
2021-07-26,39361.0,39742.0,38164.0,37154.0,38147.57142857143,38349.0,4145.044827156859,-0.9586835086306644,1.9546842435462044,-2.60842645565984,0.10865530927987574,2
2021-07-27,29689.0,39361.0,30093.0,32906.0,38089.857142857145,38119.21428571428,4276.610278746792,-24.572546429206575,1.4654922528734704,-23.61386292057591,0.11227393131920499,2
2021-07-28,43654.0,29689.0,42015.0,38792.0,38324.0,38466.5,4562.629943365135,47.03762336218802,2.525554630162561,71.6101697913946,0.11905100961161473,2
2021-07-29,43509.0,43654.0,41383.0,41806.0,38627.71428571428,38588.142857142855,4861.182973809348,-0.3321574197095334,2.6929928104413867,-47.36978078189755,0.12584376839089145,2
2021-07-30,44230.0,43509.0,35342.0,38949.0,39897.42857142857,38965.357142857145,5018.151480954486,1.6571284102139705,5.015122825871757,1.989285829923504,0.12577316101486777,2
2021-07-31,41649.0,44230.0,39097.0,38079.0,40262.0,39220.357142857145,5042.9488066763,-5.835405833144924,2.663671646962779,-7.492534243358895,0.12525020010124183,2
2021-08-01,41831.0,41649.0,39742.0,41157.0,40560.42857142857,39268.5,5068.792422178949,0.43698528175946105,2.490420551924248,6.272391114904385,0.12496582592629395,2
2021-08-02,40134.0,41831.0,39361.0,38164.0,40670.857142857145,39409.21428571428,5046.678624892634,-4.056799980875425,2.0478324844607108,-4.493785262634886,0.12408281744220621,2
2021-08-03,30549.0,40134.0,29689.0,30093.0,40793.71428571428,39441.78571428572,4735.661506574654,-23.882493646284942,2.146411453449516,-19.825693665409517,0.1160851740107177,2
2021-08-04,42625.0,30549.0,43654.0,42015.0,40646.71428571428,39485.357142857145,4647.222278399538,39.52993551343742,1.0738846179137158,63.412429159722365,0.11432923991086044,2
2021-08-05,42982.0,42625.0,43509.0,41383.0,40571.42857142857,39599.57142857143,4597.123261976494,0.8375366568915021,1.2409837717138639,-38.69239885654592,0.11330658340757607,2
2021-08-06,44643.0,42982.0,44230.0,35342.0,40630.42857142857,40263.92857142857,4654.199460609601,3.8644083569866483,1.5563094783956746,3.026871700095146,0.11454678371516493,2
2021-08-07,38628.0,44643.0,41649.0,39097.0,40198.857142857145,40230.42857142857,4683.977847543876,-13.473556884617965,0.46514504247095495,-17.337965241604614,0.11651727594201519,2
2021-08-08,39070.0,38628.0,41831.0,39742.0,39804.42857142857,40182.42857142857,4639.671355366215,1.144247695971834,0.5661825302155795,14.617804580589798,0.11655875899038717,2
2021-08-09,35499.0,39070.0,40134.0,39361.0,39142.28571428572,39906.57142857143,4907.789173499649,-9.140005119017147,-0.15998963237609484,-10.284252814988982,0.12538010246054804,1
2021-08-10,28204.0,35499.0,30549.0,29689.0,38807.28571428572,39800.5,5620.414092530953,-20.54987464435618,0.3160987964708712,-11.409869525339033,0.14482510600724685,2
2021-08-11,38353.0,28204.0,42625.0,43654.0,38197.0,39421.857142857145,5362.813627200954,35.98425755212027,-0.19042662657443646,56.53413219647645,0.1403951418189684,1
2021-08-12,41195.0,38353.0,42982.0,43509.0,37941.71428571428,39256.57142857143,5134.754188032855,7.410111334185077,0.7485126130389314,-28.574146217935194,0.1353291214056905,2
2021-08-13,40120.0,41195.0,44643.0,44230.0,37295.57142857143,38963.0,4380.057033777107,-2.6095399927175578,-0.17633715120452667,-10.019651326902634,0.1174385973296655,1
2021-08-14,38667.0,40120.0,38628.0,41649.0,37301.142857142855,38750.0,4382.058702970918,-3.621635094715847,1.2310802473529188,-1.0120951019982893,0.11747471773278603,2
2021-08-15,36083.0,38667.0,39070.0,41831.0,36874.42857142857,38339.42857142857,4326.180989333878,-6.682701011198178,0.11294471775720272,-3.061065916482331,0.11731879891114928,2
2021-08-16,32937.0,36083.0,35499.0,40134.0,36508.42857142857,37825.357142857145,4563.78679962967,-8.71878724052878,0.1731187003983981,-2.0360862293306017,0.12500296439044195,2
2021-08-17,25166.0,32937.0,28204.0,30549.0,36074.42857142857,37440.857142857145,5527.771698657085,-23.593527036463545,-0.26168878418836833,-14.874739795934765,0.1532281643643461,1
2021-08-18,35178.0,25166.0,38353.0,42625.0,35620.857142857145,36908.92857142857,5439.196736922709,39.78383533338632,0.281108041706782,63.37736236984986,0.15269267728264332,2
2021-08-19,36401.0,35178.0,41195.0,42982.0,34936.0,36438.857142857145,4894.9551581290125,3.4766046961168806,-0.28082147801724605,-36.30723063726944,0.14010805616192037,1
2021-08-20,36571.0,36401.0,40120.0,44643.0,34429.0,35862.28571428572,4430.266019111502,0.4670201368094373,0.15868711191518184,-3.0095845593074433,0.12867458667184148,2
2021-08-21,34457.0,36571.0,38667.0,38628.0,33827.57142857143,35564.357142857145,4026.4059183274094,-5.780536490662003,-0.1497273732199833,-6.2475566274714405,0.11902382359920552,1
2021-08-22,30948.0,34457.0,36083.0,39070.0,33094.0,34984.21428571428,4014.7592705036163,-10.183707229300287,-0.6498711186631417,-4.403170738638284,0.12131014565655285,1
2021-08-23,25072.0,30948.0,32937.0,35499.0,31970.428571428572,34239.42857142857,5036.544743420456,-18.98668734651674,-2.1167139909471357,-8.802980117216451,0.15753267740814653,1
2021-08-24,25467.0,25072.0,25166.0,28204.0,32013.428571428572,34043.92857142857,4969.609134778731,1.5754626675175576,1.4788559667644503,20.562150014034295,0.15523029323140508,2
2021-08-25,37593.0,25467.0,35178.0,38353.0,32358.428571428572,33989.642857142855,5298.836660294034,47.61456001884792,2.597530921830393,46.03909735133036,0.16374938910301365,2
2021-08-26,46164.0,37593.0,36401.0,41195.0,33753.142857142855,34344.57142857143,7406.0880683586865,22.799457345782457,5.357938443211189,-24.81510267306546,0.21941271326910478,2
2021-08-27,44658.0,46164.0,36571.0,40120.0,34908.42857142857,34668.71428571428,8472.835394314085,-3.262282297894459,4.825180952539204,-26.061739643676916,0.24270908293379026,2
2021-08-28,46759.0,44658.0,34457.0,38667.0,36665.857142857145,35246.71428571428,9568.57710475371,4.704644184692541,6.3230639061612814,7.9669264825870005,0.26095983813048745,2
2021-08-29,45083.0,46759.0,30948.0,36083.0,38685.142857142855,35889.57142857143,9651.923874351818,-3.5843367052332153,7.26583112388515,-8.288980889925757,0.24949305258975243,2
2021-08-30,42909.0,45083.0,25072.0,32937.0,41233.28571428572,36601.857142857145,7594.185203486474,-4.822216800124213,9.28932691622694,-1.2378800948909978,0.18417162009563925,2
2021-08-31,30941.0,42909.0,25467.0,25166.0,42015.28571428572,37014.357142857145,5760.5642870167285,-27.89158451606889,5.079748747143161,-23.069367715944676,0.13710313010981148,2
2021-09-01,41965.0,30941.0,37593.0,35178.0,42639.857142857145,37499.142857142855,5428.626235947191,35.62910054620083,3.3675402510507197,63.52068506226972,0.1273104388535152,2
2021-09-02,47092.0,41965.0,46164.0,36401.0,42772.42857142857,38262.78571428572,5539.236766240567,12.217323960443217,1.855806910287971,-23.411776585757615,0.12950181809696262,2
2021-09-03,45352.0,47092.0,44658.0,36571.0,42871.57142857143,38890.0,5584.634689855539,-3.694895098955242,1.794005081565002,-15.91221905939846,0.13026124871375896,2
2021-09-04,42618.0,45352.0,46759.0,34457.0,42280.0,39472.92857142857,5317.1321844352515,-6.028400070559181,0.2607130451004704,-2.333504971603939,0.12575701105544457,2
2021-09-05,42766.0,42618.0,45083.0,30948.0,41949.0,40317.07142857143,5184.0111239680045,0.3472711061053957,0.8223713038631291,6.375671176664577,0.1235759505117522,2
2021-09-06,38948.0,42766.0,42909.0,25072.0,41383.142857142855,41308.21428571428,5277.102564502742,-8.927652808305664,0.2358804455514932,-9.27492391441106,0.12751508670166695,2
2021-09-07,31222.0,38948.0,30941.0,25467.0,41423.28571428572,41719.28571428572,5184.690049062993,-19.83670535072404,1.3865774691721862,-10.909052542418374,0.1251606384917093,2
2021-09-08,37875.0,31222.0,41965.0,37593.0,40839.0,41739.42857142857,5341.55429939868,21.308692588559342,-0.6591950962051695,41.145397939283384,0.1307922208471763,1
2021-09-09,43263.0,37875.0,47092.0,46164.0,40292.0,41532.21428571428,4758.755404524532,14.225742574257417,-0.37227815137456943,-7.082950014301925,0.11810377496152018,1
2021-09-10,34973.0,43263.0,45352.0,44658.0,38809.28571428572,40840.42857142857,4530.886363415812,-19.161870420451656,-2.5818460544454855,-33.38761299470907,0.1167444732762695,1
2021-09-11,33376.0,34973.0,42618.0,46759.0,37489.0,39884.5,4582.317390443334,-4.5663797786864135,-2.372986012749376,14.595490641765242,0.12222772447168136,1
2021-09-12,28591.0,33376.0,42766.0,45083.0,35464.0,38706.5,4976.764276792738,-14.336649089165865,-4.470688897788127,-9.770269310479453,0.14032889544037044,1
2021-09-13,27254.0,28591.0,38948.0,42909.0,33793.42857142857,37588.28571428572,5542.85242023233,-4.676296736735342,-3.8633523161352246,9.660352352430523,0.16401675230332263,1
2021-09-14,25404.0,27254.0,31222.0,30941.0,32962.28571428572,37192.78571428572,6367.547348719919,-6.787994422837018,-1.9992507550085075,-2.1116976861016763,0.19317089333604673,1
2021-09-15,27176.0,25404.0,37875.0,41965.0,31433.85714285714,36136.42857142857,6275.18444427089,6.975279483545904,-4.046881198581856,13.763273906382922,0.1996250345835207,1
2021-09-16,30570.0,27176.0,43263.0,47092.0,29620.571428571428,34956.28571428572,3513.5269961218933,12.488960847806885,-4.2949928737890755,5.5136813642609805,0.1186137948351021,1
2021-09-17,34403.0,30570.0,34973.0,45352.0,29539.14285714286,34174.21428571428,3372.58429244107,12.538436375531559,0.23362238277995573,0.049475527724673896,0.11416953224468152,2
2021-09-18,35662.0,34403.0,33376.0,42618.0,29865.714285714286,33677.357142857145,3878.730750927616,3.6595645728570103,1.408757290143302,-8.87887180267455,0.12986801004698642,2
2021-09-19,30773.0,35662.0,28591.0,42766.0,30177.428571428572,32820.71428571428,3846.761055634174,-13.709270371824356,1.498382821192089,-17.368834944681367,0.12746724192511785,2
2021-09-20,30256.0,30773.0,27254.0,38948.0,30606.285714285714,32199.85714285714,3627.6193623630315,-1.680044194586161,1.926418898641972,12.029226177238195,0.11852143297600115,2
2021-09-21,26115.0,30256.0,25404.0,31222.0,30707.85714285714,31835.071428571428,3463.9425240063797,-13.686541512427286,0.940912171557648,-12.006497317841125,0.11279946068628251,2
2021-09-22,26964.0,26115.0,27176.0,37875.0,30677.571428571428,31055.714285714286,3500.700351712046,3.2510051694428554,0.40887298382864096,16.937546681870142,0.11410897537594562,2
2021-09-23,31923.0,26964.0,30570.0,43263.0,30870.85714285714,30245.714285714286,3530.9919016644053,18.391188251001346,1.2520483271421354,15.14018308155849,0.11437575281995548,2
2021-09-24,31382.0,31923.0,34403.0,34973.0,30439.285714285714,29989.214285714286,3196.062145545865,-1.6947028788021123,-0.7812572806198176,-20.085891129803457,0.10499448577928241,1
2021-09-25,29616.0,31382.0,35662.0,33376.0,29575.571428571428,29720.64285714286,2216.1497285030205,-5.62742973679179,-2.107970753426789,-3.9327268579896772,0.07492923017987763,1
2021-09-26,28326.0,29616.0,30773.0,28591.0,29226.0,29701.714285714286,2188.6110511988845,-4.355753646677474,-0.7717540784058059,1.2716760901143154,0.07488319195260836,1
2021-09-27,26041.0,28326.0,30256.0,27254.0,28623.85714285714,29615.071428571428,2425.056798569325,-8.066793758384527,-1.684146873234144,-3.711040111707053,0.0847185642348073,1
2021-09-28,18795.0,26041.0,26115.0,25404.0,27578.14285714286,29143.0,4433.637386648549,-27.825352329019626,-3.703976989890193,-19.7585585706351,0.16076052144239353,1
2021-09-29,18870.0,18795.0,26964.0,27176.0,26421.85714285714,28549.714285714286,5538.327768946896,0.3990422984836428,-4.11140025717008,28.22439462750327,0.20960366772614766,1
2021-09-30,23529.0,18870.0,31923.0,30570.0,25222.714285714286,28046.785714285714,5034.528965539901,24.689984101748806,-3.2115722784918717,24.290941803265163,0.19959506789970496,1
2021-10-01,26727.0,23529.0,31382.0,34403.0,24557.714285714286,27498.5,4345.675847497974,13.591737855412479,-1.0277950307469297,-11.098246246336327,0.17695046234671324,1
2021-10-02,24354.0,26727.0,29616.0,35662.0,23806.0,26690.785714285714,3737.4036442561305,-8.878662027163543,-1.492256786514323,-22.47039988257602,0.1569875937436943,1
2021-10-03,22842.0,24354.0,28326.0,30773.0,23022.571428571428,26124.285714285714,3162.585696200759,-6.208425720620847,-1.7569242256490905,2.670236306542696,0.13736295022743966,1
2021-10-04,20799.0,22842.0,26041.0,30256.0,22273.714285714286,25448.785714285714,2941.641815641099,-8.944050433412132,-1.882246607795891,-2.735624712791285,0.1320619325531685,1
2021-10-05,18346.0,20799.0,18795.0,26115.0,22209.571428571428,24893.85714285714,3033.5959331812805,-11.793836242127021,0.40796997604590957,-2.8497858087148895,0.13658342573207716,2
2021-10-06,18833.0,18346.0,18870.0,26964.0,22204.285714285714,24313.071428571428,3040.409167342716,2.654529597732469,0.7301824473671704,14.448365839859491,0.136922767239454,2
2021-10-07,22431.0,18833.0,23529.0,31923.0,22047.428571428572,23635.071428571428,2988.5567786387146,19.104762916157814,-0.06770629343154257,16.450233318425344,0.13554511465326977,1
2021-10-08,21257.0,22431.0,26727.0,31382.0,21266.0,22911.85714285714,2161.8203749232907,-5.233828184209354,-2.7570728705203758,-24.338591100367168,0.10165140240387881,1
2021-10-09,19740.0,21257.0,24354.0,29616.0,20606.85714285714,22206.428571428572,1722.0361425623207,-7.136472691348727,-2.508188679689688,-1.9026445071393727,0.0835621156835898,1
2021-10-10,18166.0,19740.0,22842.0,28326.0,19938.85714285714,21480.714285714286,1614.0426913884744,-7.973657548125635,-2.7603646550475145,-0.8371848567769078,0.0809455494001198,1
2021-10-11,18132.0,18166.0,20799.0,26041.0,19557.85714285714,20915.785714285714,1690.1460912077155,-0.18716283166354541,-1.509380711940574,7.786494716462089,0.08641333585408152,1
2021-10-12,14313.0,18132.0,18346.0,18795.0,18981.714285714286,20595.64285714286,2609.466977155119,-21.062210456651222,-2.833434171158317,-20.875047624987676,0.13746542975252546,1
2021-10-13,15823.0,14313.0,18833.0,18870.0,18551.714285714286,20378.0,2872.7735561410454,10.549849786907007,-1.705531286990526,31.61206024355823,0.15484384181742616,1
2021-10-14,18987.0,15823.0,22431.0,23529.0,18059.714285714286,20053.571428571428,2343.8975883906473,19.9962080515705,-1.578181981931571,9.446358264663491,0.12977878678057767,1
2021-10-15,16862.0,18987.0,21257.0,26727.0,17431.85714285714,19348.928571428572,1889.24971252938,-11.191868120292837,-2.4293305442292117,-31.188076171863337,0.10837292458990135,1
2021-10-16,15981.0,16862.0,19740.0,24354.0,16894.85714285714,18750.85714285714,1641.8722472508587,-5.224765745463166,-2.1562295519598456,5.96710237482967,0.09717602565934177,1
2021-10-17,14146.0,15981.0,18166.0,22842.0,16320.57142857143,18129.714285714286,1816.8768860740076,-11.482385332582446,-2.657476378310818,-6.2576195871192795,0.11131752196933115,1
2021-10-18,13596.0,14146.0,18132.0,20799.0,15672.57142857143,17615.214285714286,1871.2267684998174,-3.8880248833592534,-3.186170957124491,7.594360449223192,0.11938738895774252,1
2021-10-19,13058.0,13596.0,14313.0,18346.0,15493.285714285714,17237.5,2072.4978258608544,-3.9570461900559017,-0.7425760618965881,-0.0690213066966483,0.13375884917044054,1
2021-10-20,14623.0,13058.0,15823.0,18833.0,15321.857142857143,16936.785714285714,2090.23343424284,11.98499004441722,-0.5375560251094148,15.942036234473122,0.1364127730719735,1
2021-10-21,18454.0,14623.0,18987.0,22431.0,15245.714285714286,16652.714285714286,1938.6815721510527,26.198454489502844,0.3484791803094914,14.213464445085624,0.12715405665911503,2
2021-10-22,15786.0,18454.0,16862.0,21257.0,15092.0,16261.92857142857,1828.7085607342983,-14.45757017448791,-0.11804968457551926,-40.656024663990756,0.12116269533785849,1
2021-10-23,16326.0,15786.0,15981.0,19740.0,15141.285714285714,16018.07142857143,1861.0248712823422,3.420752565564422,1.1170243598569933,17.878322740052333,0.12290250668870897,2
2021-10-24,15906.0,16326.0,14146.0,18166.0,15392.714285714286,15856.642857142857,1822.6428352435587,-2.5725836089672938,2.3898531775163008,-5.993336174531716,0.11840175810817875,2
2021-10-25,14306.0,15906.0,13596.0,18132.0,15494.142857142857,15583.357142857143,1723.0260617955078,-10.059097196026656,1.5082714185638146,-7.4865135870593615,0.11119781712765801,2
2021-10-26,12428.0,14306.0,13058.0,14313.0,15404.142857142857,15448.714285714286,1880.7202901087066,-13.12735915000699,0.19822670999937358,-3.0682619539803344,0.12208392402130037,2
2021-10-27,13451.0,12428.0,14623.0,15823.0,15236.714285714286,15279.285714285714,2009.6023416416028,8.231412938525917,-0.3379985908422411,21.35877208853291,0.1318834507564991,1
2021-10-28,16156.0,13451.0,18454.0,18987.0,14908.42857142857,15077.07142857143,1525.9296464179713,20.11002899412684,-1.2077736616102415,11.878616055600922,0.10234662174391851,1
2021-10-29,14348.0,16156.0,15786.0,16862.0,14703.0,14897.5,1484.3242009198711,-11.190888833869773,-0.7411048986647931,-31.300917827996614,0.10094696687431115,1
2021-10-30,14313.0,14348.0,16326.0,15981.0,14415.42857142857,14778.357142857143,1301.1789343325643,-0.24393643713409574,-1.2646318990502956,10.946952396735677,0.09025667681046376,1
2021-10-31,12830.0,14313.0,15906.0,14146.0,13976.0,14684.357142857143,1231.4285742326824,-10.361210088730521,-2.3772928247307568,-10.117273651596426,0.08810392603796827,1
2021-11-01,12514.0,12830.0,14306.0,13596.0,13720.0,14607.07142857143,1333.434787845604,-2.462977396726418,-1.2921328534021512,7.898232692004104,0.09718204123938518,1
2021-11-02,10423.0,12514.0,12428.0,13058.0,13433.57142857143,14418.857142857143,1793.2719497661058,-16.709285600127856,-1.8038366319908463,-14.246308203401439,0.13348188733079625,1
2021-11-03,11903.0,10423.0,13451.0,14623.0,13212.42857142857,14224.57142857143,1883.9215179561033,14.199366784994716,-0.9512717967810177,30.908652385122572,0.1425762819825364,1
2021-11-04,12885.0,11903.0,16156.0,18454.0,12745.142857142857,13826.785714285714,1366.8130119470475,8.250021003108454,-2.6455586526407875,-5.949345781886262,0.10723346091959846,1
2021-11-05,12729.0,12885.0,14348.0,15786.0,12513.857142857143,13608.42857142857,1173.7209249339737,-1.2107101280558807,-1.2198188375245174,-9.460731131164335,0.09378620239415798,1
2021-11-06,10929.0,12729.0,14313.0,16326.0,12030.42857142857,13222.92857142857,992.0231612645039,-14.140938015555026,-3.205104777298936,-12.930227887499145,0.08245264935705922,1
2021-11-07,10853.0,10929.0,12830.0,15906.0,11748.0,12862.0,1007.7468267233885,-0.6953975661085132,-1.8242744169243632,13.445540449446513,0.0857729872094126,1
2021-11-08,11451.0,10853.0,12514.0,14306.0,11596.142857142857,12658.07142857143,951.608362875682,5.509997235787334,-0.6852780408509703,6.205394801895848,0.08205541438937884,1
2021-11-09,10126.0,11451.0,10423.0,12428.0,11553.714285714286,12493.642857142857,1017.0058529164827,-11.571041830407825,0.04875678339474833,-17.08103906619516,0.08801652968380722,2
2021-11-10,11466.0,10126.0,11903.0,13451.0,11491.285714285714,12351.857142857143,1005.3372095304192,13.233260912502477,-0.08925834124700012,24.804302742910302,0.08747930868797621,1
2021-11-11,13091.0,11466.0,12885.0,16156.0,11520.714285714286,12132.92857142857,1054.7354667718332,14.172335600907026,0.756786601295653,0.9390746884045491,0.09154327564602034,2
2021-11-12,12516.0,13091.0,12729.0,14348.0,11490.285714285714,12002.07142857143,1016.444737733641,-4.39233060881522,0.30226938975860457,-18.564666209722247,0.08845352582870855,2
2021-11-13,11850.0,12516.0,10929.0,14313.0,11621.857142857143,11826.142857142857,990.970471959142,-5.32118887823586,1.562233552232771,-0.9288582694206404,0.08526048800041781,2
2021-11-14,11271.0,11850.0,10853.0,12830.0,11681.57142857143,11714.785714285714,948.6071996100608,-4.886075949367086,0.9635652117672606,0.43511292886877406,0.0811984934489768,2
2021-11-15,10229.0,11271.0,11451.0,12514.0,11507.0,11551.57142857143,1098.6816342498093,-9.24496495430751,-1.1442865296748599,-4.3588890049404245,0.09547111872174222,1
2021-11-16,8865.0,10229.0,10126.0,10423.0,11326.857142857143,11440.285714285714,1419.416010064839,-13.334636816893141,-1.3962286706013336,-4.0896718625856305,0.1253031347557081,1
2021-11-17,10197.0,8865.0,11466.0,11903.0,11145.57142857143,11318.42857142857,1478.491106664362,15.025380710659908,-1.1402115565788435,28.360017527553048,0.13264088568746998,1
2021-11-18,11919.0,10197.0,13091.0,12885.0,10978.142857142857,11249.42857142857,1273.6357968280704,16.88731979994116,-0.7523566710025388,1.8619390892812522,0.11600503002831984,1
2021-11-19,11106.0,11919.0,12516.0,12729.0,10776.714285714286,11133.5,1087.8279144852786,-6.8210420337276645,-1.0993154459900307,-23.708361833668825,0.10093308150942354,1
2021-11-20,10302.0,11106.0,11850.0,10929.0,10555.57142857143,11088.714285714286,985.8414100752726,-7.239330091842245,-1.3733356193623714,-0.41828805811458025,0.09338651443280974,1
2021-11-21,10488.0,10302.0,11271.0,10853.0,10443.714285714286,11062.642857142857,934.2058507275237,1.80547466511356,-0.4173998172937075,9.044804756955806,0.08944293019152087,1
2021-11-22,8488.0,10488.0,10229.0,11451.0,10195.0,10851.0,1195.9757523064895,-19.069412662090013,-1.820892346976922,-20.874887327203574,0.11729852415716845,1
2021-11-23,7579.0,8488.0,8865.0,10126.0,10011.285714285714,10669.07142857143,1495.573882561605,-10.709236569274271,-1.4458351687456548,8.360176092815742,0.14937387178511022,1
